ID,기록일시,내식물ID,내식물이름,내용,노트태그,생장단계,성장스냅여부,공개여부,할일여부,완료일시,이미지수,이미지목록,생성일시
165979,2024-10-22 17:11,61268,제주애기모람,,,,true,false,false,,0,,2024-10-27 22:23
165980,2024-10-19 10:05,61268,제주애기모람,,,,true,false,false,,0,,2024-10-27 22:23
165981,2024-10-19 10:05,61268,제주애기모람,,,,true,false,false,,0,,2024-10-27 22:23
165982,2024-10-19 10:05,61268,제주애기모람,,,,true,false,false,,0,,2024-10-27 22:23
165977,2024-07-28 19:32,48232,필로덴드론 옥시카르디움 브라질,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/photo/user-photo_8230_1B1D450C-93B6-4D1E-A005-E4F86917E6AA%252FL0%252F001_1722162725808_1724732919431_LOW_o4xIG8_ios_IMG_2035.HEIC,2024-10-27 22:23
165978,2024-07-28 19:31,48232,필로덴드론 옥시카르디움 브라질,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/photo/user-photo_8230_E878702F-915B-479F-A89A-73C2AC24E26E%252FL0%252F001_1722162713863_1724732919427_LOW_eJRKEE_ios_IMG_2034.HEIC,2024-10-27 22:23
165975,2024-08-03 16:51,48238,테이블야자,,,,true,false,false,,0,,2024-10-27 22:22
165976,2024-07-28 19:32,48238,테이블야자,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/photo/user-photo_8230_015F440F-29FA-469A-AA9C-9DA416EF5DC3%252FL0%252F001_1722162733905_1722179801225_LOW_tdp3jt_ios_IMG_2036.HEIC,2024-10-27 22:22
165974,2024-10-20 22:00,48239,산세베리아,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/VvzOaOcTWZKp306Uyw4ghcrPB97hySgX_243ED6E5-A3CD-4EAE-81CE-C55623EC2098.png,2024-10-27 22:21
165973,2024-10-26 20:31,63639,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/ipLcSe42k3x1FI8bbgpOFXkb4wvWPIK6_5F44A551-E9EE-4C4E-BF05-A079F3690578.jpg,2024-10-27 22:21
165971,2024-10-26 09:32,64825,스킨답서스,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/yVN5xZoBolZgYSaeB53IMbJBnzljryPm_E3F44C76-D6CB-4821-A7FE-6BB8757E6E85.png,2024-10-27 22:21
165972,2024-10-26 09:32,64825,스킨답서스,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/hBHFvy09rAnRvzDhZihkbFIN5TLcEywj_90EEC917-D43D-4A8F-826A-214C9C586C34.png,2024-10-27 22:21
165966,2024-09-07 22:00,,,,,,true,false,false,,0,,2024-10-27 21:59
165965,2024-09-07 22:01,,,,,,true,false,false,,0,,2024-10-27 21:59
165964,2024-09-07 22:01,,,,,,true,false,false,,0,,2024-10-27 21:59
165963,2024-09-07 22:03,,,,,,true,false,false,,0,,2024-10-27 21:59
165962,2024-09-08 07:34,,,,,,true,false,false,,0,,2024-10-27 21:59
165961,2024-09-08 07:36,,,,,,true,false,false,,0,,2024-10-27 21:59
165960,2024-09-08 07:38,,,,,,true,false,false,,0,,2024-10-27 21:58
165959,2024-09-08 07:38,,,,,,true,false,false,,0,,2024-10-27 21:58
165958,2024-09-08 07:40,,,,,,true,false,false,,0,,2024-10-27 21:58
165957,2024-09-08 07:49,,,,,,true,false,false,,0,,2024-10-27 21:58
165956,2024-09-08 07:50,,,,,,true,false,false,,0,,2024-10-27 21:58
165955,2024-09-08 07:29,,,,,,true,false,false,,0,,2024-10-27 21:58
165954,2024-09-08 07:33,,,,,,true,false,false,,0,,2024-10-27 21:58
165953,2024-09-08 07:34,,,,,,true,false,false,,0,,2024-10-27 21:58
165952,2024-09-08 07:37,,,,,,true,false,false,,0,,2024-10-27 21:58
165951,2024-09-08 07:38,,,,,,true,false,false,,0,,2024-10-27 21:58
165950,2024-09-08 07:39,,,,,,true,false,false,,0,,2024-10-27 21:58
165949,2024-09-08 07:41,,,,,,true,false,false,,0,,2024-10-27 21:58
165948,2024-09-08 07:42,,,,,,true,false,false,,0,,2024-10-27 21:58
165947,2024-09-08 07:49,,,,,,true,false,false,,0,,2024-10-27 21:58
165946,2024-09-08 07:50,,,,,,true,false,false,,0,,2024-10-27 21:58
165945,2024-09-08 07:51,,,,,,true,false,false,,0,,2024-10-27 21:58
165944,2024-09-08 07:31,,,,,,true,false,false,,0,,2024-10-27 21:58
165943,2024-09-08 07:55,,,,,,true,false,false,,0,,2024-10-27 21:58
165942,2024-09-08 07:29,,,,,,true,false,false,,0,,2024-10-27 21:58
165941,2024-09-08 07:31,,,,,,true,false,false,,0,,2024-10-27 21:58
165940,2024-09-08 07:38,,,,,,true,false,false,,0,,2024-10-27 21:58
165939,2024-09-08 07:38,,,,,,true,false,false,,0,,2024-10-27 21:58
165938,2024-09-09 10:12,,,,,,true,false,false,,0,,2024-10-27 21:58
165937,2024-09-09 22:08,,,,,,true,false,false,,0,,2024-10-27 21:58
165936,2024-09-09 21:47,,,,,,true,false,false,,0,,2024-10-27 21:58
165935,2024-09-09 22:56,,,,,,true,false,false,,0,,2024-10-27 21:58
165934,2024-09-11 09:04,,,,,,true,false,false,,0,,2024-10-27 21:58
165933,2024-09-11 07:34,,,,,,true,false,false,,0,,2024-10-27 21:58
165932,2024-09-12 22:19,,,,,,true,false,false,,0,,2024-10-27 21:58
165931,2024-09-15 17:46,,,,,,true,false,false,,0,,2024-10-27 21:58
165930,2024-09-15 14:27,,,,,,true,false,false,,0,,2024-10-27 21:58
165929,2024-09-15 14:34,,,,,,true,false,false,,0,,2024-10-27 21:57
165928,2024-09-21 23:51,,,,,,true,false,false,,0,,2024-10-27 21:57
165927,2024-10-03 08:59,,,,,,true,false,false,,0,,2024-10-27 21:57
165926,2024-09-22 08:12,,,,,,true,false,false,,0,,2024-10-27 21:57
165925,2024-09-22 08:13,,,,,,true,false,false,,0,,2024-10-27 21:57
165924,2024-09-22 08:25,,,,,,true,false,false,,0,,2024-10-27 21:57
165923,2024-09-22 13:45,,,,,,true,false,false,,0,,2024-10-27 21:57
165922,2024-09-22 00:53,,,,,,true,false,false,,0,,2024-10-27 21:57
165921,2024-09-22 08:12,,,,,,true,false,false,,0,,2024-10-27 21:57
165920,2024-09-22 08:25,,,,,,true,false,false,,0,,2024-10-27 21:57
165919,2024-09-22 08:30,,,,,,true,false,false,,0,,2024-10-27 21:57
165918,2024-09-22 08:31,,,,,,true,false,false,,0,,2024-10-27 21:57
165917,2024-09-22 21:01,,,,,,true,false,false,,0,,2024-10-27 21:57
165916,2024-09-23 07:25,,,,,,true,false,false,,0,,2024-10-27 21:57
165915,2024-09-23 07:25,,,,,,true,false,false,,0,,2024-10-27 21:57
165914,2024-09-23 07:25,,,,,,true,false,false,,0,,2024-10-27 21:57
165913,2024-09-27 15:38,,,,,,true,false,false,,0,,2024-10-27 21:57
165912,2024-09-27 19:40,,,,,,true,false,false,,0,,2024-10-27 21:57
165911,2024-09-28 08:46,,,,,,true,false,false,,0,,2024-10-27 21:57
165910,2024-10-05 10:08,,,,,,true,false,false,,0,,2024-10-27 21:57
165909,2024-10-12 20:10,,,,,,true,false,false,,0,,2024-10-27 21:57
165908,2024-10-13 09:44,,,,,,true,false,false,,0,,2024-10-27 21:57
165907,2024-10-13 08:33,,,,,,true,false,false,,0,,2024-10-27 21:57
165906,2024-10-13 09:24,,,,,,true,false,false,,0,,2024-10-27 21:57
165905,2024-10-17 22:23,,,,,,true,false,false,,0,,2024-10-27 21:57
165904,2024-10-15 20:22,,,,,,true,false,false,,0,,2024-10-27 21:57
165903,2024-10-15 20:25,,,,,,true,false,false,,0,,2024-10-27 21:57
165902,2024-09-29 08:36,,,,,,true,false,false,,0,,2024-10-27 21:57
165901,2024-09-29 17:35,,,,,,true,false,false,,0,,2024-10-27 21:57
165900,2024-09-29 17:44,,,,,,true,false,false,,0,,2024-10-27 21:57
165899,2024-09-29 09:16,,,,,,true,false,false,,0,,2024-10-27 21:56
165898,2024-09-29 17:35,,,,,,true,false,false,,0,,2024-10-27 21:56
165897,2024-09-29 19:42,,,,,,true,false,false,,0,,2024-10-27 21:56
165896,2024-09-29 17:45,,,,,,true,false,false,,0,,2024-10-27 21:56
165895,2024-09-29 09:59,,,,,,true,false,false,,0,,2024-10-27 21:56
165894,2024-09-29 19:43,,,,,,true,false,false,,0,,2024-10-27 21:56
165893,2024-09-29 19:42,,,,,,true,false,false,,0,,2024-10-27 21:56
165892,2024-09-30 07:33,,,,,,true,false,false,,0,,2024-10-27 21:56
165890,2024-09-30 07:31,,,,,,true,false,false,,0,,2024-10-27 21:56
165889,2024-09-30 07:33,,,,,,true,false,false,,0,,2024-10-27 21:56
165888,2024-10-09 00:33,,,,,,true,false,false,,0,,2024-10-27 21:56
165887,2024-10-09 00:33,,,,,,true,false,false,,0,,2024-10-27 21:56
165886,2024-10-11 21:34,,,,,,true,false,false,,0,,2024-10-27 21:56
165885,2024-10-24 07:53,,,,,,true,false,false,,0,,2024-10-27 21:56
165884,2024-10-25 19:52,,,,,,true,false,false,,0,,2024-10-27 21:56
165883,2024-10-19 09:18,,,,,,true,false,false,,0,,2024-10-27 21:56
165882,2024-10-19 09:19,,,,,,true,false,false,,0,,2024-10-27 21:56
165881,2024-10-19 09:20,,,,,,true,false,false,,0,,2024-10-27 21:56
165880,2024-10-19 09:20,,,,,,true,false,false,,0,,2024-10-27 21:56
165879,2024-10-19 09:18,,,,,,true,false,false,,0,,2024-10-27 21:56
165878,2024-10-19 09:15,,,,,,true,false,false,,0,,2024-10-27 21:56
165876,2024-10-19 09:19,,,,,,true,false,false,,0,,2024-10-27 21:56
165875,2024-10-19 09:26,,,,,,true,false,false,,0,,2024-10-27 21:56
165874,2024-10-19 09:27,,,,,,true,false,false,,0,,2024-10-27 21:56
165873,2024-10-19 09:23,,,,,,true,false,false,,0,,2024-10-27 21:56
165872,2024-10-19 09:23,,,,,,true,false,false,,0,,2024-10-27 21:56
165871,2024-10-19 09:24,,,,,,true,false,false,,0,,2024-10-27 21:56
165870,2024-10-19 09:24,,,,,,true,false,false,,0,,2024-10-27 21:56
165869,2024-10-19 09:24,,,,,,true,false,false,,0,,2024-10-27 21:56
165868,2024-10-19 09:25,,,,,,true,false,false,,0,,2024-10-27 21:56
165867,2024-10-19 09:26,,,,,,true,false,false,,0,,2024-10-27 21:56
165866,2024-10-19 09:26,,,,,,true,false,false,,0,,2024-10-27 21:56
165865,2024-10-19 09:27,,,,,,true,false,false,,0,,2024-10-27 21:55
165850,2024-10-19 09:28,,,,,,true,false,false,,0,,2024-10-27 21:42
165849,2024-10-19 09:29,,,,,,true,false,false,,0,,2024-10-27 21:42
165848,2024-10-19 09:31,,,,,,true,false,false,,0,,2024-10-27 21:41
165847,2024-10-19 09:28,,,,,,true,false,false,,0,,2024-10-27 21:41
165846,2024-10-19 09:29,,,,,,true,false,false,,0,,2024-10-27 21:41
165845,2024-10-19 09:36,,,,,,true,false,false,,0,,2024-10-27 21:41
165844,2024-10-19 09:33,,,,,,true,false,false,,0,,2024-10-27 21:41
165843,2024-10-19 09:35,,,,,,true,false,false,,0,,2024-10-27 21:41
165842,2024-10-19 09:36,,,,,,true,false,false,,0,,2024-10-27 21:41
165841,2024-10-19 09:38,,,,,,true,false,false,,0,,2024-10-27 21:41
165840,2024-10-19 09:39,,,,,,true,false,false,,0,,2024-10-27 21:41
165839,2024-10-19 09:39,,,,,,true,false,false,,0,,2024-10-27 21:41
165838,2024-10-19 09:42,,,,,,true,false,false,,0,,2024-10-27 21:41
165837,2024-10-19 09:18,,,,,,true,false,false,,0,,2024-10-27 21:41
165831,2024-10-19 09:18,,,,,,true,false,false,,0,,2024-10-27 21:35
165830,2024-10-19 09:19,,,,,,true,false,false,,0,,2024-10-27 21:35
165829,2024-10-19 09:24,,,,,,true,false,false,,0,,2024-10-27 21:35
165828,2024-10-19 09:21,,,,,,true,false,false,,0,,2024-10-27 21:35
165827,2024-10-19 09:22,,,,,,true,false,false,,0,,2024-10-27 21:35
165826,2024-10-19 09:23,,,,,,true,false,false,,0,,2024-10-27 21:35
165825,2024-10-19 09:27,,,,,,true,false,false,,0,,2024-10-27 21:35
165824,2024-10-19 09:30,,,,,,true,false,false,,0,,2024-10-27 21:35
165822,2024-10-19 09:27,,,,,,true,false,false,,0,,2024-10-27 21:35
165821,2024-10-19 09:28,,,,,,true,false,false,,0,,2024-10-27 21:35
165820,2024-10-19 09:31,,,,,,true,false,false,,0,,2024-10-27 21:35
165819,2024-10-19 09:59,,,,,,true,false,false,,0,,2024-10-27 21:35
165818,2024-10-19 09:43,,,,,,true,false,false,,0,,2024-10-27 21:35
165817,2024-10-19 09:45,,,,,,true,false,false,,0,,2024-10-27 21:35
165816,2024-10-19 09:20,,,,,,true,false,false,,0,,2024-10-27 21:35
165815,2024-10-19 09:33,,,,,,true,false,false,,0,,2024-10-27 21:35
165814,2024-10-19 09:34,,,,,,true,false,false,,0,,2024-10-27 21:35
165813,2024-10-19 09:34,,,,,,true,false,false,,0,,2024-10-27 21:35
165812,2024-10-19 09:37,,,,,,true,false,false,,0,,2024-10-27 21:35
165810,2024-10-19 09:36,,,,,,true,false,false,,0,,2024-10-27 21:32
165809,2024-10-19 09:38,,,,,,true,false,false,,0,,2024-10-27 21:32
165808,2024-10-19 09:38,,,,,,true,false,false,,0,,2024-10-27 21:32
165807,2024-10-19 09:38,,,,,,true,false,false,,0,,2024-10-27 21:32
165806,2024-10-19 09:39,,,,,,true,false,false,,0,,2024-10-27 21:32
165805,2024-10-19 09:40,,,,,,true,false,false,,0,,2024-10-27 21:32
165804,2024-10-19 09:39,,,,,,true,false,false,,0,,2024-10-27 21:32
165803,2024-10-19 09:41,,,,,,true,false,false,,0,,2024-10-27 21:32
165802,2024-10-19 09:41,,,,,,true,false,false,,0,,2024-10-27 21:32
165801,2024-10-19 09:43,,,,,,true,false,false,,0,,2024-10-27 21:32
165800,2024-10-19 09:44,,,,,,true,false,false,,0,,2024-10-27 21:32
165799,2024-10-19 09:44,,,,,,true,false,false,,0,,2024-10-27 21:32
165798,2024-10-19 09:45,,,,,,true,false,false,,0,,2024-10-27 21:32
165797,2024-10-19 09:46,,,,,,true,false,false,,0,,2024-10-27 21:32
165796,2024-10-19 09:46,,,,,,true,false,false,,0,,2024-10-27 21:32
165795,2024-10-19 09:46,,,,,,true,false,false,,0,,2024-10-27 21:32
165794,2024-10-19 09:46,,,,,,true,false,false,,0,,2024-10-27 21:23
165793,2024-10-19 09:47,,,,,,true,false,false,,0,,2024-10-27 21:23
165792,2024-10-19 09:47,,,,,,true,false,false,,0,,2024-10-27 21:23
165791,2024-10-19 09:56,,,,,,true,false,false,,0,,2024-10-27 21:23
165790,2024-10-19 09:57,,,,,,true,false,false,,0,,2024-10-27 21:23
165789,2024-10-19 09:58,,,,,,true,false,false,,0,,2024-10-27 21:23
165788,2024-10-19 09:58,,,,,,true,false,false,,0,,2024-10-27 21:23
165787,2024-10-19 09:58,,,,,,true,false,false,,0,,2024-10-27 21:23
165786,2024-10-19 09:59,,,,,,true,false,false,,0,,2024-10-27 21:23
165785,2024-10-19 09:59,,,,,,true,false,false,,0,,2024-10-27 21:23
165784,2024-10-19 10:00,,,,,,true,false,false,,0,,2024-10-27 21:23
165781,2024-10-19 10:00,,,,,,true,false,false,,0,,2024-10-27 21:16
165780,2024-10-19 10:04,,,,,,true,false,false,,0,,2024-10-27 21:16
165779,2024-10-19 09:59,,,,,,true,false,false,,0,,2024-10-27 21:15
165778,2024-10-19 10:00,,,,,,true,false,false,,0,,2024-10-27 21:15
165777,2024-10-19 10:01,,,,,,true,false,false,,0,,2024-10-27 21:15
165776,2024-10-19 10:03,,,,,,true,false,false,,0,,2024-10-27 21:15
165775,2024-10-19 10:04,,,,,,true,false,false,,0,,2024-10-27 21:15
165774,2024-10-19 10:05,,,,,,true,false,false,,0,,2024-10-27 21:15
165773,2024-10-19 10:05,,,,,,true,false,false,,0,,2024-10-27 21:15
165772,2024-10-19 10:03,,,,,,true,false,false,,0,,2024-10-27 21:15
165771,2024-10-19 10:00,,,,,,true,false,false,,0,,2024-10-27 21:15
165770,2024-10-19 10:01,,,,,,true,false,false,,0,,2024-10-27 21:15
165769,2024-10-19 10:01,,,,,,true,false,false,,0,,2024-10-27 21:15
165768,2024-10-19 10:02,,,,,,true,false,false,,0,,2024-10-27 21:15
165767,2024-10-19 10:02,,,,,,true,false,false,,0,,2024-10-27 21:15
165766,2024-10-19 10:03,,,,,,true,false,false,,0,,2024-10-27 21:15
165765,2024-10-19 10:05,,,,,,true,false,false,,0,,2024-10-27 21:15
165764,2024-10-19 18:31,,,,,,true,false,false,,0,,2024-10-27 21:15
165763,2024-10-22 22:19,,,,,,true,false,false,,0,,2024-10-27 21:15
165762,2024-10-22 17:11,,,,,,true,false,false,,0,,2024-10-27 21:15
165761,2024-10-23 22:09,,,,,,true,false,false,,0,,2024-10-27 21:15
165760,2024-10-23 22:09,,,,,,true,false,false,,0,,2024-10-27 21:15
165759,2024-10-23 22:09,,,,,,true,false,false,,0,,2024-10-27 21:15
165758,2024-10-26 08:57,,,,,,true,false,false,,0,,2024-10-27 21:15
165757,2024-10-26 09:15,,,,,,true,false,false,,0,,2024-10-27 21:15
165756,2024-10-27 12:08,,,,,,true,false,false,,0,,2024-10-27 21:15
165755,2024-10-27 14:13,,,,,,true,false,false,,0,,2024-10-27 21:15
165754,2024-10-27 12:10,,,,,,true,false,false,,0,,2024-10-27 21:15
165753,2024-10-27 12:11,,,,,,true,false,false,,0,,2024-10-27 21:15
165752,2024-10-27 14:09,,,,,,true,false,false,,0,,2024-10-27 21:14
165751,2024-10-27 14:09,,,,,,true,false,false,,0,,2024-10-27 21:14
165750,2024-08-07 23:39,,,,,,true,false,false,,0,,2024-10-27 21:14
165749,2024-08-05 22:37,,,,,,true,false,false,,0,,2024-10-27 21:14
165748,2024-07-28 19:31,,,,,,true,false,false,,0,,2024-10-27 21:14
165747,2024-07-28 19:32,,,,,,true,false,false,,0,,2024-10-27 21:14
165746,2024-07-28 19:32,,,,,,true,false,false,,0,,2024-10-27 21:14
165745,2024-07-28 18:42,,,,,,true,false,false,,0,,2024-10-27 21:14
165744,2024-08-08 15:16,,,,,,true,false,false,,0,,2024-10-27 21:14
165742,2024-08-16 20:26,,,,,,true,false,false,,0,,2024-10-27 21:14
165741,2024-08-17 13:08,,,,,,true,false,false,,0,,2024-10-27 21:14
165740,2024-08-17 13:20,,,,,,true,false,false,,0,,2024-10-27 21:14
165739,2024-08-17 13:09,,,,,,true,false,false,,0,,2024-10-27 21:14
165738,2024-08-17 13:08,,,,,,true,false,false,,0,,2024-10-27 21:14
165737,2024-08-17 13:09,,,,,,true,false,false,,0,,2024-10-27 21:14
165736,2024-08-24 00:07,,,,,,true,false,false,,0,,2024-10-27 21:14
165735,2024-08-24 00:06,,,,,,true,false,false,,0,,2024-10-27 21:14
165734,2024-08-29 06:30,,,,,,true,false,false,,0,,2024-10-27 21:14
165733,2024-08-29 06:29,,,,,,true,false,false,,0,,2024-10-27 21:14
165732,2024-08-29 06:29,,,,,,true,false,false,,0,,2024-10-27 21:14
165731,2024-08-29 06:29,,,,,,true,false,false,,0,,2024-10-27 21:13
165730,2024-08-30 17:35,,,,,,true,false,false,,0,,2024-10-27 21:13
165729,2024-08-30 18:00,,,,,,true,false,false,,0,,2024-10-27 21:13
165728,2024-08-30 17:35,,,,,,true,false,false,,0,,2024-10-27 21:13
165727,2024-08-30 17:53,,,,,,true,false,false,,0,,2024-10-27 21:13
165726,2024-08-31 23:22,,,,,,true,false,false,,0,,2024-10-27 21:12
165725,2024-08-31 23:08,,,,,,true,false,false,,0,,2024-10-27 21:12
165724,2024-08-31 23:23,,,,,,true,false,false,,0,,2024-10-27 21:12
165723,2024-08-03 16:51,,,,,,true,false,false,,0,,2024-10-27 21:12
165722,2024-08-10 20:01,,,,,,true,false,false,,0,,2024-10-27 21:12
165721,2024-08-10 22:14,,,,,,true,false,false,,0,,2024-10-27 21:12
165720,2024-08-10 22:14,,,,,,true,false,false,,0,,2024-10-27 21:12
165719,2024-08-10 23:33,,,,,,true,false,false,,0,,2024-10-27 21:12
165718,2024-08-10 23:34,,,,,,true,false,false,,0,,2024-10-27 20:58
165717,2024-08-10 22:15,,,,,,true,false,false,,0,,2024-10-27 20:58
165716,2024-08-10 20:00,,,,,,true,false,false,,0,,2024-10-27 20:58
165715,2024-08-11 13:04,,,,,,true,false,false,,0,,2024-10-27 20:58
165714,2024-08-11 13:05,,,,,,true,false,false,,0,,2024-10-27 20:58
165713,2024-08-11 13:06,,,,,,true,false,false,,0,,2024-10-27 20:58
165712,2024-08-11 13:05,,,,,,true,false,false,,0,,2024-10-27 20:58
165711,2024-08-11 13:05,,,,,,true,false,false,,0,,2024-10-27 20:58
165710,2024-08-11 13:23,,,,,,true,false,false,,0,,2024-10-27 20:58
165709,2024-08-11 13:23,,,,,,true,false,false,,0,,2024-10-27 20:58
165708,2024-08-11 13:07,,,,,,true,false,false,,0,,2024-10-27 20:58
165707,2024-08-11 13:07,,,,,,true,false,false,,0,,2024-10-27 20:58
165706,2024-08-11 09:27,,,,,,true,false,false,,0,,2024-10-27 20:58
165705,2024-08-11 13:23,,,,,,true,false,false,,0,,2024-10-27 20:58
165704,2024-08-11 13:23,,,,,,true,false,false,,0,,2024-10-27 20:58
165703,2024-08-11 13:08,,,,,,true,false,false,,0,,2024-10-27 20:58
165702,2024-08-11 13:06,,,,,,true,false,false,,0,,2024-10-27 20:58
165701,2024-08-11 13:23,,,,,,true,false,false,,0,,2024-10-27 20:58
165700,2024-08-11 13:23,,,,,,true,false,false,,0,,2024-10-27 20:58
165699,2024-09-01 12:51,,,,,,true,false,false,,0,,2024-10-27 20:58
165698,2024-09-01 17:43,,,,,,true,false,false,,0,,2024-10-27 20:58
165697,2024-09-01 17:45,,,,,,true,false,false,,0,,2024-10-27 20:58
165696,2024-09-01 12:52,,,,,,true,false,false,,0,,2024-10-27 20:57
165695,2024-09-01 19:33,,,,,,true,false,false,,0,,2024-10-27 20:57
165694,2024-09-01 17:43,,,,,,true,false,false,,0,,2024-10-27 20:57
165693,2024-09-01 17:45,,,,,,true,false,false,,0,,2024-10-27 20:57
165692,2024-09-01 19:33,,,,,,true,false,false,,0,,2024-10-27 20:57
165691,2024-09-01 17:42,,,,,,true,false,false,,0,,2024-10-27 20:57
165690,2024-09-01 17:45,,,,,,true,false,false,,0,,2024-10-27 20:57
165689,2024-09-01 19:36,,,,,,true,false,false,,0,,2024-10-27 20:57
165688,2024-09-05 21:21,,,,,,true,false,false,,0,,2024-10-27 20:57
165687,2024-09-05 21:19,,,,,,true,false,false,,0,,2024-10-27 20:57
165087,2024-10-26 20:31,63639,,,,flowering,true,false,false,,0,,2024-10-26 20:32
165085,2024-10-19 00:00,48234,,분갈이 하고 리스 만들어줌,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/0o0vgXvPpQcI7x13DqrsGVNm5klDHjZx_218AE5BC-8D0F-4B52-9E95-A18019669292.png,2024-10-26 20:27
164849,2024-10-26 09:32,64825,스킨답서스,,,,true,false,false,,0,,2024-10-26 09:33
162867,2024-10-20 22:00,48239,산세베리아,,,,true,false,false,,0,,2024-10-20 22:00
162866,2024-10-20 21:58,48232,필로덴드론 옥시카르디움 브라질,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/Sgk2faMZR9t1n1UunwEHRxGZ8ZgtLCcj_FC71EBB8-87E7-40E1-9704-A58584D91EAB.png,2024-10-20 21:59
162865,2024-10-20 21:57,48238,테이블야자,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/D5t2uCeFwAYf1rVt79ZWi0hV4tN4KPNW_8F9CA521-2538-4E51-A33F-057E8B42B2AC.png,2024-10-20 21:57
162470,2024-10-19 23:55,56573,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/47DhFlthEUlKbsJXCrcUJyLVliyvZBi9_EE2E939C-C1D1-4F09-A416-704565DA001D.png,2024-10-19 23:55
162469,2024-10-19 23:54,56570,스킨답서스 픽투스 아르지리우스,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/e04DVPbDlluEu4H7Znfejp93CAJh9Zy5_57D66AE8-A5DA-40B4-8B2E-54F1150730D7.png,2024-10-19 23:55
162468,2024-10-19 23:54,56574,브레이니아 니보사,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/HlsHyxE9zjTWDT0MWOXFoOrEOVBSNwN0_DF2E7C97-D89A-4B4A-9AAA-01E01FC0A72D.png,2024-10-19 23:54
162466,2024-10-19 23:53,63637,마오리 소포라,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/0dnhxHLMuopO4uSMpEoV1XtBjv38mSGd_2B519619-498C-427F-ABB7-C38EC030FCD3.png,2024-10-19 23:53
162465,2024-10-19 23:52,63635,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/I4ADAixPIbz1tcan1OmnSu7ddyNSNzgJ_95962C94-6ED8-485D-A9B7-19C855EC48D8.png,2024-10-19 23:52
162462,2024-10-19 23:51,63639,,,,,true,false,false,,1,https://d3jk3dbuafh2pk.cloudfront.net/care-note/nRhah7iKbOv2eQ9nhEpjEs7584isAdpi_98600E83-FAE5-434A-925A-BFC4B7416D62.png,2024-10-19 23:51
153615,2024-10-16 14:36,,,"📸우리집 식물 상태 사진 찍어두기
오늘 우리집 식물을 모두 등록하고, 사진을 찍어두세요! 그루우 App, PC 홈페이지에서 시간 순으로 식물이 성장하는 과정을 쉽게 찾아볼 수 있어요 :)",,,true,false,true,2024-10-29 21:41,1,https://d3jk3dbuafh2pk.cloudfront.net/assets/carenote-onboarding1.png,2024-10-16 14:36
153616,2024-10-16 14:36,,,"🧑🏻‍💻기록을 PC로 확인/수정하기
그루우 ‘내 식물관리’ 홈페이지, https://myplant.groo.pro 로 접속하시면 식물을 쉽게 추가하고 정보를 수정할 수 있어요!",,,true,false,true,2024-10-29 21:41,1,https://d3jk3dbuafh2pk.cloudfront.net/assets/carenote-onboarding2.png,2024-10-16 14:36
153617,2024-10-16 14:36,,,"🖼️ 식물 사진 정리&용량 비우기
그루우에 <식물 사진 정리하기>로 사진을 올리면 내 식물 사진이 모두 그루우 드라이브에 올라가요! 그리고 시간 순서대로 자동으로 정리가 된답니다 :)
그루우 식물사진 정리기로 핸드폰 용량도 비우고, 사진도 한번에 정리해 보세요!",,,true,false,true,2024-10-29 21:41,1,https://d3jk3dbuafh2pk.cloudfront.net/assets/carenote-onboarding3.png,2024-10-16 14:36
153618,2024-10-16 14:36,,,"🔍 위시식물 성장 과정 구경하는 법
그루우 App, 홈페이지에서 케어가이드로 궁금한 식물을 찾아보세요! 다른 사람들이 키우고 있는 식물을 식물 성장 단계별로 찾아볼 수 있어요!
예를 들어 ‘바질’을 검색해보면, 바질의 파종-싹틔우기-생장 과정을 다른 가드너들이 올린 실시간 후기로 찾아볼 수 있어요 :)",,,true,false,true,2024-10-29 21:41,1,https://d3jk3dbuafh2pk.cloudfront.net/assets/carenote-onboarding4.png,2024-10-16 14:36
121872,2024-10-15 22:49,63639,,새 식물을 추가했어요! 🪴 오렌지자스민,,,false,false,false,,0,,2024-10-15 22:49
121870,2024-10-15 22:46,63637,마오리 소포라,새 식물을 추가했어요! 🪴 마오리 소포라,,,false,false,false,,0,,2024-10-15 22:46
